"code_commune_insee","nom_de_la_commune","code_postal","latitude","longitude"
"26306","STE JALLE","26110","44.33604855424146","5.278427287117725"
"26307","ST JEAN EN ROYANS","26190","45.00678051520416","5.285274018866969"
"26308","ST JULIEN EN QUINT","26150","44.85990780402196","5.291356181830013"
"26309","ST JULIEN EN VERCORS","26420","45.06017254954292","5.43761106517405"
"26310","ST LAURENT D ONAY","26350","45.17801680725122","5.115317566595531"
"26311","ST LAURENT EN ROYANS","26190","45.01044907909365","5.342837036236786"
"26312","ST MARCEL LES SAUZET","26740","44.599598891086444","4.803714896938377"
"26313","ST MARCEL LES VALENCE","26320","44.97238280573799","4.9505895276112355"
"26314","ST MARTIN D AOUT","26330","45.22254338579055","4.987150663645649"
"26315","ST MARTIN EN VERCORS","26420","45.01660147446417","5.445428979330097"
"26316","ST MARTIN LE COLONEL","26190","44.98672644043076","5.279237517317176"
"26317","ST MAURICE SUR EYGUES","26110","44.30570553682112","5.008205954688074"
"26318","ST MAY","26510","44.424270334697326","5.327243039161435"
"26319","ST MICHEL SUR SAVASSE","26750","45.146827691499894","5.119565947398698"
"26320","ST NAZAIRE EN ROYANS","26190","45.05966208601018","5.246327836849424"
"26321","ST NAZAIRE LE DESERT","26340","44.55851371674939","5.2765887638816915"
"26322","ST PANTALEON LES VIGNES","26770","44.39498211330821","5.042161949154582"
"26323","ST PAUL LES ROMANS","26750","45.05656292814834","5.127725515900177"
"26324","ST PAUL TROIS CHATEAUX","26130","44.348911094134166","4.761708762637552"
"26325","ST RAMBERT D ALBON","26140","45.28826755726601","4.829926706116574"
"26326","ST RESTITUT","26130","44.32979447708588","4.793529824661132"
"26327","ST ROMAN","26410","44.69188868079223","5.423742119627992"
"26328","ST SAUVEUR EN DIOIS","26340","44.675761471280715","5.166886291577997"
"26329","ST SAUVEUR GOUVERNET","26110","44.330729138471995","5.374365033837689"
"26330","ST SORLIN EN VALLOIRE","26210","45.280649337933156","4.962861183236263"
"26331","ST THOMAS EN ROYANS","26190","45.04746439868094","5.291047327661552"
"26332","ST UZE","26240","45.19170322415191","4.864629100235999"
"26333","ST VALLIER","26240","45.179437654918374","4.820110992116266"
"26334","SALETTES","26160","44.56641718861651","4.965196392640221"
"26335","SALLES SOUS BOIS","26770","44.467774147225754","4.938603259382661"
"26336","SAOU","26400","44.64628992645067","5.120184266072334"
"26337","SAULCE SUR RHONE","26270","44.70536958391035","4.789065947257688"
"26338","SAUZET","26740","44.5943259188068","4.827118943060478"
"26339","SAVASSE","26740","44.60559451087027","4.777460850910418"
"26340","SEDERON","26560","44.194475710091496","5.560240835628598"
"26341","SERVES SUR RHONE","26600","45.14333984860407","4.83002046075613"
"26342","SOLERIEUX","26130","44.34767760692051","4.82561634972652"
"26343","SOUSPIERRE","26160","44.538554059574665","4.9667357447225715"
"26344","SOYANS","26400","44.64052626486205","5.026511630321972"
"26345","SUZE LA ROUSSE","26790","44.297165224295334","4.851641974016852"
"26346","SUZE","26400","44.75666493528561","5.1065242987976625"
"26347","TAIN L HERMITAGE","26600","45.06799349446405","4.848800573059531"
"26348","TAULIGNAN","26770","44.45957713983731","4.978039000670568"
"26349","TERSANNE","26390","45.21768310171079","5.013403023387011"
"26350","TEYSSIERES","26220","44.4578314422713","5.142837827075262"
"26351","LES TONILS","26460","44.58712924666153","5.207262331858764"
"26352","LA TOUCHE","26160","44.519544940526075","4.887758612920182"
"26353","LES TOURRETTES","26740","44.66677054649499","4.805160373860298"
"26355","TRIORS","26750","45.09736730402969","5.110939942919094"
"26356","TRUINAS","26460","44.57732009256311","5.084906427646396"
"26357","TULETTE","26790","44.28273587002842","4.942447595122762"
"26358","UPIE","26120","44.796690700926646","4.979807494867552"
"26359","VACHERES EN QUINT","26150","44.785862299349205","5.250016316006353"
"26360","VALAURIE","26230","44.422101616173194","4.805227721976408"
"26361","VALDROME","26310","44.49693924971875","5.567176011519837"
"26362","VALENCE","26000","44.923418303432804","4.916385118892043"
"26363","VALOUSE","26110","44.4577442701611","5.190066099308565"
"26364","VASSIEUX EN VERCORS","26420","44.87857366776586","5.373062059804859"
"26365","VAUNAVEYS LA ROCHETTE","26400","44.77987486966954","5.035287362078153"
"26367","VENTEROL","26110","44.397054985493696","5.099465784748862"
"26368","VERCHENY","26340","44.713494515879034","5.250274761590328"
"26369","VERCLAUSE","26510","44.39504906464992","5.402294886289264"
"26370","VERCOIRAN","26170","44.291569075536884","5.352983164745361"
"26372","VERS SUR MEOUGE","26560","44.2367008929141","5.555816032673732"
"26373","VESC","26220","44.508330799802486","5.155228117282332"
"26374","VILLEBOIS LES PINS","05700","44.31827528464832","5.598794857120919"
"26375","VILLEFRANCHE LE CHATEAU","26560","44.2173612220562","5.50668079047678"
"26376","VILLEPERDRIX","26510","44.45768923122957","5.298633361677783"
"26377","VINSOBRES","26110","44.337193222780684","5.054085155317453"
"26378","VOLVENT","26470","44.56530377679018","5.350350155700951"
"26379","GRANGES LES BEAUMONT","26600","45.046824126210595","4.971615577832624"
"26380","GERVANS","26600","45.104271921712076","4.830955405433945"
"26381","JAILLANS","26300","45.02875310806537","5.165517664617065"
"26382","ST VINCENT LA COMMANDERIE","26300","44.93189955263884","5.130551579205402"
"27001","ACLOU","27800","49.167539929109296","0.6938777246269641"
"27002","ACON","27570","48.768107409775055","1.1049737798406136"
"27003","ACQUIGNY","27400","49.16164086653734","1.1745322286642343"
"27004","AIGLEVILLE","27120","49.005280334293325","1.4240416286921787"
"27005","AILLY","27600","49.156055543670874","1.2445543704721"
"27006","AIZIER","27500","49.431993995027966","0.627884789414979"
"27008","ALIZAY","27460","49.32399402160694","1.1776840072840566"
"27009","AMBENAY","27250","48.84002171965139","0.7383321762400346"
"27010","AMECOURT","27140","49.37631962872885","1.7345291783854888"
"27011","AMFREVILLE ST AMAND","27370","49.21877647045499","0.925312984455798"
"27012","AMFREVILLE LES CHAMPS","27380","49.31305140560554","1.3223241467412346"
"27013","AMFREVILLE SOUS LES MONTS","27380","49.30308341786874","1.262906458287254"
"27014","AMFREVILLE SUR ITON","27400","49.15488702261916","1.1446237590013606"
"27015","ANDE","27430","49.22706402814396","1.24796584255341"
"27016","LES ANDELYS","27700","49.23906292192832","1.4240750891522775"
"27017","ANGERVILLE LA CAMPAGNE","27930","48.987559207834","1.157467735534994"
"27018","APPEVILLE ANNEBAULT","27290","49.32574365154741","0.645863451686694"
"27019","ARMENTIERES SUR AVRE","27820","48.68352162401797","0.803244295304953"
"27020","ARNIERES SUR ITON","27180","48.99156732891755","1.1032074292735174"
"27021","ASNIERES","27260","49.203330829110996","0.403038536690847"
"27022","LE VAL D HAZEY","27600","49.17117199637637","1.320361411696037"
"27022","LE VAL D HAZEY","27940","49.17117199637637","1.320361411696037"
"27023","AULNAY SUR ITON","27180","48.99235759694956","1.052817729398639"
"27025","AUTHEUIL AUTHOUILLET","27490","49.10220422151086","1.293799913697318"
"27026","AUTHEVERNES","27420","49.2191526661788","1.6289981367435225"
"27027","LES AUTHIEUX","27220","48.8978041540317","1.2337929348595784"
"27028","AUTHOU","27290","49.22760422078517","0.6944802896997365"
"27031","AVIRON","27930","49.055951845251","1.1194820958857805"
"27032","CHAMBOIS","27240","48.9037673394957","1.1542370688716055"
"27033","BACQUEPUIS","27930","49.09056871522455","1.0457450012851055"
"27034","BACQUEVILLE","27440","49.32384540101356","1.3656879977569285"
"27035","BAILLEUL LA VALLEE","27260","49.1965145429771","0.437773132562586"
"27036","BALINES","27130","48.74720205257962","0.974374070149879"
"27037","BARC","27170","49.079120561619135","0.8245261413837665"
"27038","LES BARILS","27130","48.72519620753175","0.8166681378831324"
"27039","BARNEVILLE SUR SEINE","27310","49.38317417024069","0.846860675635752"
"27040","BARQUET","27170","49.03867164638804","0.8484213600031195"
"27042","BARVILLE","27230","49.156432394939486","0.48447476070367845"
"27043","LES BAUX DE BRETEUIL","27160","48.86451843816763","0.8058073330977145"
"27044","LES BAUX STE CROIX","27180","48.964814144531346","1.111226375797444"
"27045","BAZINCOURT SUR EPTE","27140","49.326173117028034","1.7567469378467093"
"27046","BAZOQUES","27230","49.1716750380549","0.5487158657894715"
"27047","BEAUBRAY","27190","48.91384783468273","0.9010652791976245"
"27048","BEAUFICEL EN LYONS","27480","49.4056446623337","1.518021855816548"
"27049","MESNIL EN OUCHE","27270","48.98685746222435","0.6700829117797924"
"27049","MESNIL EN OUCHE","27330","48.98685746222435","0.6700829117797924"
"27049","MESNIL EN OUCHE","27410","48.98685746222435","0.6700829117797924"
"27050","BEAUMONTEL","27170","49.09551077849554","0.781729192195625"
"27051","BEAUMONT LE ROGER","27170","49.057858878753464","0.7514699433554445"
"27052","LE BEC HELLOUIN","27800","49.226115591957836","0.7302972409125286"
"27053","LE BEC THOMAS","27370","49.23834700638032","0.972758263263142"
"27054","BEMECOURT","27160","48.84536307437372","0.8467345988469185"
"27055","BERENGEVILLE LA CAMPAGNE","27110","49.115896753006226","1.0586885894962226"
"27056","BERNAY","27300","49.09119318475351","0.597833885513254"
"27057","BERNIENVILLE","27180","49.073200720728494","1.0339570828321505"
"27059","BERNOUVILLE","27660","49.289034991369036","1.6717898082648306"
"27061","BERTHOUVILLE","27800","49.17120251494064","0.623204973251037"
"27062","LES MONTS DU ROUMOIS","27370","49.273366009742496","0.8307633003179185"
"27062","LES MONTS DU ROUMOIS","27520","49.273366009742496","0.8307633003179185"
"27063","BERVILLE LA CAMPAGNE","27170","49.024958953140555","0.8897893551070899"
"27064","BERVILLE SUR MER","27210","49.42941756259115","0.35771043769715005"
"27065","BEUZEVILLE","27210","49.340720115612015","0.338672815558941"
"27066","BEZU LA FORET","27480","49.395428756720456","1.6241189118039352"
"27067","BEZU ST ELOI","27660","49.30280741184483","1.6848980458705975"
"27068","BOIS ANZERAY","27330","48.92693705114445","0.6879336723313305"
"27069","BOIS ARNAULT","27250","48.81631657617784","0.752906183840134"
"27070","FRENELLES EN VEXIN","27150","49.28913932046513","1.454246869603786"
"27070","FRENELLES EN VEXIN","27700","49.28913932046513","1.454246869603786"
"27071","LE BOIS HELLAIN","27260","49.276084715915374","0.391156474814714"
"27072","BOIS JEROME ST OUEN","27620","49.10431198638143","1.5454035126668666"
"27073","BOIS LE ROI","27220","48.86046335153404","1.3441517880223766"
"27074","BOISNEY","27800","49.15530181236025","0.65108968847494"
"27075","BOIS NORMAND PRES LYRE","27330","48.89874421125461","0.688601738577667"
"27076","BOISSET LES PREVANCHES","27120","48.96723345595281","1.3333880579894954"
"27077","BOISSEY LE CHATEL","27520","49.27272713883583","0.781375129992828"
"27078","LA BOISSIERE","27220","48.95128911005156","1.368607864141591"
"27079","BOISSY LAMBERVILLE","27300","49.154888770956326","0.5789926635391249"
"27081","BONCOURT","27120","49.018773742678974","1.299551203340537"
"27082","LA BONNEVILLE SUR ITON","27190","48.99589214292373","1.0371777141595167"
"27083","BONNEVILLE APTOT","27290","49.26016206622336","0.7521893035849205"
"27085","FLANCOURT CRESCY EN ROUMOIS","27310","49.325074098075746","0.7773652061546326"
"27089","THENOUVILLE","27290","49.29151293800608","0.7785936362893395"
"27089","THENOUVILLE","27520","49.29151293800608","0.7785936362893395"
"27090","BOSROUMOIS","27670","49.29157607912714","0.9195819119274611"
"27091","BOSGOUET","27310","49.353350100893934","0.8458754660582725"
"27094","BOSQUENTIN","27480","49.41036657949846","1.5883767061942655"
"27095","BOSROBERT","27800","49.22429510931084","0.7611844731318971"
"27096","LES BOTTEREAUX","27250","48.8692301168755","0.6738338278567405"
"27097","BOUAFLES","27700","49.20434166994674","1.385759677580916"
"27098","BOUCHEVILLIERS","27150","49.398059748729864","1.7157829105383555"
"27099","LE BOULAY MORIN","27930","49.07564668577819","1.184794345762741"
"27100","BOULLEVILLE","27210","49.37073917591583","0.39348466540043847"
"27101","BOUQUELON","27500","49.40680857329767","0.490788795606456"
"27102","BOUQUETOT","27310","49.36177763015295","0.768325462884227"
"27103","BOURG ACHARD","27310","49.34518142260022","0.8075159136799654"
"27104","BOURG BEAUDOUIN","27380","49.38209378947664","1.305754700697215"
"27105","GRAND BOURGTHEROULDE","27520","49.305280217054246","0.855551012082518"
"27106","BOURNAINVILLE FAVEROLLES","27230","49.122882887627945","0.5003452114046805"
"27107","BOURNEVILLE STE CROIX","27500","49.40135032602198","0.6219495845599414"
"27108","BOURTH","27580","48.76606030924306","0.8081596374238865"
"27109","BRAY","27170","49.10405071685086","0.8362922381339399"
"27110","BRESTOT","27350","49.33958607335064","0.6814591508031009"
"27111","BRETAGNOLLES","27220","48.9467483845519","1.3426618966364523"
"27112","BRETEUIL","27160","48.823924630185374","0.8901155749024405"
"27113","BRETIGNY","27800","49.213769933895044","0.664418898942075"
